areaCode,areaName,areaType,date,newCasesBySpecimenDateRollingRate
E08000035,Leeds,utla,2020-12-25,183.3
E09000017,Hillingdon,utla,2020-12-25,756.7
E10000012,Essex,utla,2020-12-25,806.5
E06000011,East Riding of Yorkshire,utla,2020-12-24,181.4
E06000036,Bracknell Forest,utla,2020-12-24,587.5
E06000037,West Berkshire,utla,2020-12-24,338.9
E08000035,Leeds,utla,2020-12-24,192.1
E09000017,Hillingdon,utla,2020-12-24,798.7
E10000012,Essex,utla,2020-12-24,900.4
E06000011,East Riding of Yorkshire,utla,2020-12-23,182.6
E06000036,Bracknell Forest,utla,2020-12-23,587.5
E06000037,West Berkshire,utla,2020-12-23,362.3
E08000035,Leeds,utla,2020-12-23,186.7
E09000017,Hillingdon,utla,2020-12-23,756.7
E10000012,Essex,utla,2020-12-23,915.9
E06000011,East Riding of Yorkshire,utla,2020-12-22,175.9
E06000036,Bracknell Forest,utla,2020-12-22,566.3
E06000037,West Berkshire,utla,2020-12-22,347.7
E08000035,Leeds,utla,2020-12-22,182.2
E09000017,Hillingdon,utla,2020-12-22,734.2
E10000012,Essex,utla,2020-12-22,900.0
E06000011,East Riding of Yorkshire,utla,2020-12-21,168.5
E06000036,Bracknell Forest,utla,2020-12-21,505.9
E06000037,West Berkshire,utla,2020-12-21,333.2
E08000035,Leeds,utla,2020-12-21,167.8
E09000017,Hillingdon,utla,2020-12-21,667.4
E10000012,Essex,utla,2020-12-21,859.7
E06000011,East Riding of Yorkshire,utla,2020-12-20,167.4
E06000036,Bracknell Forest,utla,2020-12-20,461.9
E06000037,West Berkshire,utla,2020-12-20,321.2
E08000035,Leeds,utla,2020-12-20,156.8
E09000017,Hillingdon,utla,2020-12-20,604.8
E10000012,Essex,utla,2020-12-20,808.4
E06000011,East Riding of Yorkshire,utla,2020-12-19,156.2
E06000036,Bracknell Forest,utla,2020-12-19,444.7
E06000037,West Berkshire,utla,2020-12-19,295.4
E08000035,Leeds,utla,2020-12-19,145.1
E09000017,Hillingdon,utla,2020-12-19,552.7
E10000012,Essex,utla,2020-12-19,760.3
E06000011,East Riding of Yorkshire,utla,2020-12-18,162.7
E06000036,Bracknell Forest,utla,2020-12-18,435.7
E06000037,West Berkshire,utla,2020-12-18,294.7
E08000035,Leeds,utla,2020-12-18,143.7
E09000017,Hillingdon,utla,2020-12-18,541.6
E10000012,Essex,utla,2020-12-18,730.4
E06000011,East Riding of Yorkshire,utla,2020-12-17,154.8
E06000036,Bracknell Forest,utla,2020-12-17,400.7
E06000037,West Berkshire,utla,2020-12-17,292.2
E08000035,Leeds,utla,2020-12-17,142.7
E09000017,Hillingdon,utla,2020-12-17,492.7
E10000012,Essex,utla,2020-12-17,660.1
E06000011,East Riding of Yorkshire,utla,2020-12-16,153.3
E06000036,Bracknell Forest,utla,2020-12-16,363.1
E06000037,West Berkshire,utla,2020-12-16,266.3
E08000035,Leeds,utla,2020-12-16,143.4
E09000017,Hillingdon,utla,2020-12-16,445.8
E10000012,Essex,utla,2020-12-16,596.2
E06000011,East Riding of Yorkshire,utla,2020-12-15,157.1
E06000036,Bracknell Forest,utla,2020-12-15,320.7
E06000037,West Berkshire,utla,2020-12-15,245.5
E08000035,Leeds,utla,2020-12-15,140.7
E09000017,Hillingdon,utla,2020-12-15,377.7
E10000012,Essex,utla,2020-12-15,529.0
E06000011,East Riding of Yorkshire,utla,2020-12-14,155.3
E06000036,Bracknell Forest,utla,2020-12-14,298.7
E06000037,West Berkshire,utla,2020-12-14,219.0
E08000035,Leeds,utla,2020-12-14,142.1
E09000017,Hillingdon,utla,2020-12-14,339.2
E10000012,Essex,utla,2020-12-14,466.2
E06000011,East Riding of Yorkshire,utla,2020-12-13,140.7
E06000036,Bracknell Forest,utla,2020-12-13,260.3
E06000037,West Berkshire,utla,2020-12-13,193.1
E08000035,Leeds,utla,2020-12-13,140.7
E09000017,Hillingdon,utla,2020-12-13,296.2
E10000012,Essex,utla,2020-12-13,401.5
E06000011,East Riding of Yorkshire,utla,2020-12-12,137.5
E06000036,Bracknell Forest,utla,2020-12-12,239.1
E06000037,West Berkshire,utla,2020-12-12,174.8
E08000035,Leeds,utla,2020-12-12,138.4
E09000017,Hillingdon,utla,2020-12-12,266.6
E10000012,Essex,utla,2020-12-12,363.4
E06000011,East Riding of Yorkshire,utla,2020-12-11,129.3
E06000036,Bracknell Forest,utla,2020-12-11,221.1
E06000037,West Berkshire,utla,2020-12-11,159.0
E08000035,Leeds,utla,2020-12-11,138.1
E09000017,Hillingdon,utla,2020-12-11,249.0
E10000012,Essex,utla,2020-12-11,339.8
E06000011,East Riding of Yorkshire,utla,2020-12-10,125.2
E06000036,Bracknell Forest,utla,2020-12-10,201.6
E06000037,West Berkshire,utla,2020-12-10,135.1
E08000035,Leeds,utla,2020-12-10,136.0
E09000017,Hillingdon,utla,2020-12-10,227.5
E10000012,Essex,utla,2020-12-10,307.5
E06000011,East Riding of Yorkshire,utla,2020-12-09,125.2
E06000036,Bracknell Forest,utla,2020-12-09,202.4
E06000037,West Berkshire,utla,2020-12-09,113.0
E08000035,Leeds,utla,2020-12-09,135.7
E09000017,Hillingdon,utla,2020-12-09,207.3
E10000012,Essex,utla,2020-12-09,282.4
E06000011,East Riding of Yorkshire,utla,2020-12-08,121.9
E06000036,Bracknell Forest,utla,2020-12-08,199.9
E06000037,West Berkshire,utla,2020-12-08,99.1
E08000035,Leeds,utla,2020-12-08,136.4
E09000017,Hillingdon,utla,2020-12-08,208.6
E10000012,Essex,utla,2020-12-08,253.8
E06000011,East Riding of Yorkshire,utla,2020-12-07,131.6
E06000036,Bracknell Forest,utla,2020-12-07,179.5
E06000037,West Berkshire,utla,2020-12-07,87.1
E08000035,Leeds,utla,2020-12-07,138.8
E09000017,Hillingdon,utla,2020-12-07,202.4
E10000012,Essex,utla,2020-12-07,225.8
E06000011,East Riding of Yorkshire,utla,2020-12-06,147.7
E06000036,Bracknell Forest,utla,2020-12-06,173.0
E06000037,West Berkshire,utla,2020-12-06,64.4
E08000035,Leeds,utla,2020-12-06,138.9
E09000017,Hillingdon,utla,2020-12-06,189.7
E10000012,Essex,utla,2020-12-06,205.1
E06000011,East Riding of Yorkshire,utla,2020-12-05,149.2
E06000036,Bracknell Forest,utla,2020-12-05,159.9
E06000037,West Berkshire,utla,2020-12-05,58.7
E08000035,Leeds,utla,2020-12-05,143.4
E09000017,Hillingdon,utla,2020-12-05,188.4
E10000012,Essex,utla,2020-12-05,188.0
E06000011,East Riding of Yorkshire,utla,2020-12-04,151.2
E06000036,Bracknell Forest,utla,2020-12-04,144.4
E06000037,West Berkshire,utla,2020-12-04,58.1
E08000035,Leeds,utla,2020-12-04,145.1
E09000017,Hillingdon,utla,2020-12-04,179.2
E10000012,Essex,utla,2020-12-04,177.3
E06000011,East Riding of Yorkshire,utla,2020-12-03,158.0
E06000036,Bracknell Forest,utla,2020-12-03,144.4
E06000037,West Berkshire,utla,2020-12-03,53.6
E08000035,Leeds,utla,2020-12-03,150.9
E09000017,Hillingdon,utla,2020-12-03,171.4
E10000012,Essex,utla,2020-12-03,171.0
E06000011,East Riding of Yorkshire,utla,2020-12-02,163.8
E06000036,Bracknell Forest,utla,2020-12-02,117.5
E06000037,West Berkshire,utla,2020-12-02,53.6
E08000035,Leeds,utla,2020-12-02,153.3
E09000017,Hillingdon,utla,2020-12-02,167.5
E10000012,Essex,utla,2020-12-02,162.5
E06000011,East Riding of Yorkshire,utla,2020-12-01,166.2
E06000036,Bracknell Forest,utla,2020-12-01,103.6
E06000037,West Berkshire,utla,2020-12-01,50.5
E08000035,Leeds,utla,2020-12-01,154.7
E09000017,Hillingdon,utla,2020-12-01,159.7
E10000012,Essex,utla,2020-12-01,156.5
E06000011,East Riding of Yorkshire,utla,2020-11-30,162.4
E06000036,Bracknell Forest,utla,2020-11-30,101.2
E06000037,West Berkshire,utla,2020-11-30,54.3
E08000035,Leeds,utla,2020-11-30,156.7
E09000017,Hillingdon,utla,2020-11-30,155.1
E10000012,Essex,utla,2020-11-30,151.6
E06000011,East Riding of Yorkshire,utla,2020-11-29,173.5
E06000036,Bracknell Forest,utla,2020-11-29,97.9
E06000037,West Berkshire,utla,2020-11-29,51.1
E08000035,Leeds,utla,2020-11-29,165.3
E09000017,Hillingdon,utla,2020-11-29,158.7
E10000012,Essex,utla,2020-11-29,145.8
E06000011,East Riding of Yorkshire,utla,2020-11-28,184.7
E06000036,Bracknell Forest,utla,2020-11-28,89.8
E06000037,West Berkshire,utla,2020-11-28,52.4
E08000035,Leeds,utla,2020-11-28,171.1
E09000017,Hillingdon,utla,2020-11-28,157.7
E10000012,Essex,utla,2020-11-28,143.4
E06000011,East Riding of Yorkshire,utla,2020-11-27,190.8
E06000036,Bracknell Forest,utla,2020-11-27,84.9
E06000037,West Berkshire,utla,2020-11-27,50.5
E08000035,Leeds,utla,2020-11-27,179.5
E09000017,Hillingdon,utla,2020-11-27,158.4
E10000012,Essex,utla,2020-11-27,139.3
E06000011,East Riding of Yorkshire,utla,2020-11-26,202.5
E06000036,Bracknell Forest,utla,2020-11-26,73.4
E06000037,West Berkshire,utla,2020-11-26,57.4
E08000035,Leeds,utla,2020-11-26,190.0
E09000017,Hillingdon,utla,2020-11-26,163.3
E10000012,Essex,utla,2020-11-26,138.6
E06000011,East Riding of Yorkshire,utla,2020-11-25,216.6
E06000036,Bracknell Forest,utla,2020-11-25,69.4
E06000037,West Berkshire,utla,2020-11-25,63.7
E08000035,Leeds,utla,2020-11-25,201.2
E09000017,Hillingdon,utla,2020-11-25,167.2
E10000012,Essex,utla,2020-11-25,138.9
E06000011,East Riding of Yorkshire,utla,2020-11-24,238.9
E06000036,Bracknell Forest,utla,2020-11-24,70.2
E06000037,West Berkshire,utla,2020-11-24,68.2
E08000035,Leeds,utla,2020-11-24,220.5
E09000017,Hillingdon,utla,2020-11-24,173.4
E10000012,Essex,utla,2020-11-24,135.9
E06000011,East Riding of Yorkshire,utla,2020-11-23,264.4
E06000036,Bracknell Forest,utla,2020-11-23,67.7
E06000037,West Berkshire,utla,2020-11-23,70.7
E08000035,Leeds,utla,2020-11-23,246.4
E09000017,Hillingdon,utla,2020-11-23,177.9
E10000012,Essex,utla,2020-11-23,141.5
E06000011,East Riding of Yorkshire,utla,2020-11-22,279.0
E06000036,Bracknell Forest,utla,2020-11-22,63.6
E06000037,West Berkshire,utla,2020-11-22,82.7
E08000035,Leeds,utla,2020-11-22,266.8
E09000017,Hillingdon,utla,2020-11-22,183.1
E10000012,Essex,utla,2020-11-22,144.6
E06000011,East Riding of Yorkshire,utla,2020-11-21,287.5
E06000036,Bracknell Forest,utla,2020-11-21,66.9
E06000037,West Berkshire,utla,2020-11-21,87.7
E08000035,Leeds,utla,2020-11-21,273.8
E09000017,Hillingdon,utla,2020-11-21,192.9
E10000012,Essex,utla,2020-11-21,146.5
E06000011,East Riding of Yorkshire,utla,2020-11-20,307.5
E06000036,Bracknell Forest,utla,2020-11-20,87.3
E06000037,West Berkshire,utla,2020-11-20,95.9
E08000035,Leeds,utla,2020-11-20,297.9
E09000017,Hillingdon,utla,2020-11-20,195.8
E10000012,Essex,utla,2020-11-20,149.4
E06000011,East Riding of Yorkshire,utla,2020-11-19,333.0
E06000036,Bracknell Forest,utla,2020-11-19,93.0
E06000037,West Berkshire,utla,2020-11-19,104.1
E08000035,Leeds,utla,2020-11-19,326.7
E09000017,Hillingdon,utla,2020-11-19,208.2
E10000012,Essex,utla,2020-11-19,150.8
E06000011,East Riding of Yorkshire,utla,2020-11-18,358.5
E06000036,Bracknell Forest,utla,2020-11-18,107.7
E06000037,West Berkshire,utla,2020-11-18,99.7
E08000035,Leeds,utla,2020-11-18,352.9
E09000017,Hillingdon,utla,2020-11-18,224.2
E10000012,Essex,utla,2020-11-18,154.1
E06000011,East Riding of Yorkshire,utla,2020-11-17,380.2
E06000036,Bracknell Forest,utla,2020-11-17,115.9
E06000037,West Berkshire,utla,2020-11-17,111.1
E08000035,Leeds,utla,2020-11-17,374.8
E09000017,Hillingdon,utla,2020-11-17,227.5
E10000012,Essex,utla,2020-11-17,157.1
E06000011,East Riding of Yorkshire,utla,2020-11-16,400.4
E06000036,Bracknell Forest,utla,2020-11-16,125.7
E06000037,West Berkshire,utla,2020-11-16,116.1
E08000035,Leeds,utla,2020-11-16,388.5
E09000017,Hillingdon,utla,2020-11-16,239.2
E10000012,Essex,utla,2020-11-16,151.5
E06000011,East Riding of Yorkshire,utla,2020-11-15,432.0
E06000036,Bracknell Forest,utla,2020-11-15,135.5
E06000037,West Berkshire,utla,2020-11-15,120.5
E08000035,Leeds,utla,2020-11-15,419.5
E09000017,Hillingdon,utla,2020-11-15,244.1
E10000012,Essex,utla,2020-11-15,151.4
E06000011,East Riding of Yorkshire,utla,2020-11-14,455.5
E06000036,Bracknell Forest,utla,2020-11-14,142.0
E06000037,West Berkshire,utla,2020-11-14,128.1
E08000035,Leeds,utla,2020-11-14,440.0
E09000017,Hillingdon,utla,2020-11-14,237.9
E10000012,Essex,utla,2020-11-14,151.0
E06000011,East Riding of Yorkshire,utla,2020-11-13,482.5
E06000036,Bracknell Forest,utla,2020-11-13,127.3
E06000037,West Berkshire,utla,2020-11-13,127.5
E08000035,Leeds,utla,2020-11-13,443.2
E09000017,Hillingdon,utla,2020-11-13,245.7
E10000012,Essex,utla,2020-11-13,146.5
E06000011,East Riding of Yorkshire,utla,2020-11-12,495.1
E06000036,Bracknell Forest,utla,2020-11-12,126.5
E06000037,West Berkshire,utla,2020-11-12,126.9
E08000035,Leeds,utla,2020-11-12,446.3
E09000017,Hillingdon,utla,2020-11-12,232.3
E10000012,Essex,utla,2020-11-12,141.4
E06000011,East Riding of Yorkshire,utla,2020-11-11,486.6
E06000036,Bracknell Forest,utla,2020-11-11,122.4
E06000037,West Berkshire,utla,2020-11-11,128.1
E08000035,Leeds,utla,2020-11-11,451.1
E09000017,Hillingdon,utla,2020-11-11,219.3
E10000012,Essex,utla,2020-11-11,135.2
E06000011,East Riding of Yorkshire,utla,2020-11-10,488.0
E06000036,Bracknell Forest,utla,2020-11-10,117.5
E06000037,West Berkshire,utla,2020-11-10,125.0
E08000035,Leeds,utla,2020-11-10,448.2
E09000017,Hillingdon,utla,2020-11-10,215.1
E10000012,Essex,utla,2020-11-10,126.4
E06000011,East Riding of Yorkshire,utla,2020-11-09,474.2
E06000036,Bracknell Forest,utla,2020-11-09,120.0
E06000037,West Berkshire,utla,2020-11-09,125.6
E08000035,Leeds,utla,2020-11-09,452.0
E09000017,Hillingdon,utla,2020-11-09,198.1
E10000012,Essex,utla,2020-11-09,124.1
E06000011,East Riding of Yorkshire,utla,2020-11-08,459.0
E06000036,Bracknell Forest,utla,2020-11-08,124.8
E06000037,West Berkshire,utla,2020-11-08,126.2
E08000035,Leeds,utla,2020-11-08,446.1
E09000017,Hillingdon,utla,2020-11-08,203.3
E10000012,Essex,utla,2020-11-08,118.1
E06000011,East Riding of Yorkshire,utla,2020-11-07,445.8
E06000036,Bracknell Forest,utla,2020-11-07,112.6
E06000037,West Berkshire,utla,2020-11-07,116.1
E08000035,Leeds,utla,2020-11-07,442.9
E09000017,Hillingdon,utla,2020-11-07,199.1
E10000012,Essex,utla,2020-11-07,111.1
E06000011,East Riding of Yorkshire,utla,2020-11-06,414.2
E06000036,Bracknell Forest,utla,2020-11-06,117.5
E06000037,West Berkshire,utla,2020-11-06,109.2
E08000035,Leeds,utla,2020-11-06,437.8
E09000017,Hillingdon,utla,2020-11-06,189.3
E10000012,Essex,utla,2020-11-06,107.6
E06000011,East Riding of Yorkshire,utla,2020-11-05,388.7
E06000036,Bracknell Forest,utla,2020-11-05,122.4
E06000037,West Berkshire,utla,2020-11-05,107.3
E08000035,Leeds,utla,2020-11-05,437.0
E09000017,Hillingdon,utla,2020-11-05,183.1
E10000012,Essex,utla,2020-11-05,105.6
E06000011,East Riding of Yorkshire,utla,2020-11-04,381.6
E06000036,Bracknell Forest,utla,2020-11-04,120.0
E06000037,West Berkshire,utla,2020-11-04,106.7
E08000035,Leeds,utla,2020-11-04,439.4
E09000017,Hillingdon,utla,2020-11-04,189.3
E10000012,Essex,utla,2020-11-04,102.5
E06000011,East Riding of Yorkshire,utla,2020-11-03,361.7
E06000036,Bracknell Forest,utla,2020-11-03,113.4
E06000037,West Berkshire,utla,2020-11-03,106.7
E08000035,Leeds,utla,2020-11-03,448.0
E09000017,Hillingdon,utla,2020-11-03,188.7
E10000012,Essex,utla,2020-11-03,102.3
E06000011,East Riding of Yorkshire,utla,2020-11-02,341.5
E06000036,Bracknell Forest,utla,2020-11-02,102.0
E06000037,West Berkshire,utla,2020-11-02,98.5
E08000035,Leeds,utla,2020-11-02,446.2
E09000017,Hillingdon,utla,2020-11-02,196.2
E10000012,Essex,utla,2020-11-02,102.7
E06000011,East Riding of Yorkshire,utla,2020-11-01,316.3
E06000036,Bracknell Forest,utla,2020-11-01,102.8
E06000037,West Berkshire,utla,2020-11-01,89.6
E08000035,Leeds,utla,2020-11-01,444.3
E09000017,Hillingdon,utla,2020-11-01,182.5
E10000012,Essex,utla,2020-11-01,99.5
E06000011,East Riding of Yorkshire,utla,2020-10-31,295.2
E06000036,Bracknell Forest,utla,2020-10-31,108.5
E06000037,West Berkshire,utla,2020-10-31,87.1
E08000035,Leeds,utla,2020-10-31,435.5
E09000017,Hillingdon,utla,2020-10-31,184.8
E10000012,Essex,utla,2020-10-31,100.0
E06000011,East Riding of Yorkshire,utla,2020-10-30,291.9
E06000036,Bracknell Forest,utla,2020-10-30,106.9
E06000037,West Berkshire,utla,2020-10-30,91.5
E08000035,Leeds,utla,2020-10-30,431.1
E09000017,Hillingdon,utla,2020-10-30,184.8
E10000012,Essex,utla,2020-10-30,101.3
E06000011,East Riding of Yorkshire,utla,2020-10-29,283.7
E06000036,Bracknell Forest,utla,2020-10-29,95.5
E06000037,West Berkshire,utla,2020-10-29,89.0
E08000035,Leeds,utla,2020-10-29,423.8
E09000017,Hillingdon,utla,2020-10-29,190.0
E10000012,Essex,utla,2020-10-29,99.0
E06000011,East Riding of Yorkshire,utla,2020-10-28,272.0
E06000036,Bracknell Forest,utla,2020-10-28,90.6
E06000037,West Berkshire,utla,2020-10-28,86.5
E08000035,Leeds,utla,2020-10-28,422.2
E09000017,Hillingdon,utla,2020-10-28,189.7
E10000012,Essex,utla,2020-10-28,102.7
E06000011,East Riding of Yorkshire,utla,2020-10-27,270.0
E06000036,Bracknell Forest,utla,2020-10-27,102.0
E06000037,West Berkshire,utla,2020-10-27,78.9
E08000035,Leeds,utla,2020-10-27,418.8
E09000017,Hillingdon,utla,2020-10-27,192.3
E10000012,Essex,utla,2020-10-27,104.7
E06000011,East Riding of Yorkshire,utla,2020-10-26,267.6
E06000036,Bracknell Forest,utla,2020-10-26,108.5
E06000037,West Berkshire,utla,2020-10-26,80.2
E08000035,Leeds,utla,2020-10-26,418.8
E09000017,Hillingdon,utla,2020-10-26,184.8
E10000012,Essex,utla,2020-10-26,104.4
E06000011,East Riding of Yorkshire,utla,2020-10-25,259.7
E06000036,Bracknell Forest,utla,2020-10-25,93.8
E06000037,West Berkshire,utla,2020-10-25,82.0
E08000035,Leeds,utla,2020-10-25,417.0
E09000017,Hillingdon,utla,2020-10-25,187.7
E10000012,Essex,utla,2020-10-25,105.6
E06000011,East Riding of Yorkshire,utla,2020-10-24,255.0
E06000036,Bracknell Forest,utla,2020-10-24,87.3
E06000037,West Berkshire,utla,2020-10-24,84.6
E08000035,Leeds,utla,2020-10-24,424.0
E09000017,Hillingdon,utla,2020-10-24,181.5
E10000012,Essex,utla,2020-10-24,107.8
E06000011,East Riding of Yorkshire,utla,2020-10-23,244.5
E06000036,Bracknell Forest,utla,2020-10-23,87.3
E06000037,West Berkshire,utla,2020-10-23,78.3
E08000035,Leeds,utla,2020-10-23,431.3
E09000017,Hillingdon,utla,2020-10-23,179.9
E10000012,Essex,utla,2020-10-23,106.9
E06000011,East Riding of Yorkshire,utla,2020-10-22,233.6
E06000036,Bracknell Forest,utla,2020-10-22,88.1
E06000037,West Berkshire,utla,2020-10-22,71.9
E08000035,Leeds,utla,2020-10-22,430.9
E09000017,Hillingdon,utla,2020-10-22,178.6
E10000012,Essex,utla,2020-10-22,104.3
E06000011,East Riding of Yorkshire,utla,2020-10-21,222.8
E06000036,Bracknell Forest,utla,2020-10-21,88.1
E06000037,West Berkshire,utla,2020-10-21,68.2
E08000035,Leeds,utla,2020-10-21,424.8
E09000017,Hillingdon,utla,2020-10-21,168.8
E10000012,Essex,utla,2020-10-21,102.3
E06000011,East Riding of Yorkshire,utla,2020-10-20,202.0
E06000036,Bracknell Forest,utla,2020-10-20,81.6
E06000037,West Berkshire,utla,2020-10-20,68.8
E08000035,Leeds,utla,2020-10-20,424.9
E09000017,Hillingdon,utla,2020-10-20,160.7
E10000012,Essex,utla,2020-10-20,98.1
E06000011,East Riding of Yorkshire,utla,2020-10-19,180.8
E06000036,Bracknell Forest,utla,2020-10-19,72.6
E06000037,West Berkshire,utla,2020-10-19,64.4
E08000035,Leeds,utla,2020-10-19,415.4
E09000017,Hillingdon,utla,2020-10-19,152.5
E10000012,Essex,utla,2020-10-19,92.6
E06000011,East Riding of Yorkshire,utla,2020-10-18,163.3
E06000036,Bracknell Forest,utla,2020-10-18,73.4
E06000037,West Berkshire,utla,2020-10-18,56.8
E08000035,Leeds,utla,2020-10-18,408.6
E09000017,Hillingdon,utla,2020-10-18,137.8
E10000012,Essex,utla,2020-10-18,87.7
E06000011,East Riding of Yorkshire,utla,2020-10-17,157.1
E06000036,Bracknell Forest,utla,2020-10-17,73.4
E06000037,West Berkshire,utla,2020-10-17,51.8
E08000035,Leeds,utla,2020-10-17,399.4
E09000017,Hillingdon,utla,2020-10-17,129.0
E10000012,Essex,utla,2020-10-17,84.3
E06000011,East Riding of Yorkshire,utla,2020-10-16,148.3
E06000036,Bracknell Forest,utla,2020-10-16,66.1
E06000037,West Berkshire,utla,2020-10-16,50.5
E08000035,Leeds,utla,2020-10-16,401.1
E09000017,Hillingdon,utla,2020-10-16,126.8
E10000012,Essex,utla,2020-10-16,80.6
E06000011,East Riding of Yorkshire,utla,2020-10-15,139.2
E06000036,Bracknell Forest,utla,2020-10-15,62.8
E06000037,West Berkshire,utla,2020-10-15,45.4
E08000035,Leeds,utla,2020-10-15,394.6
E09000017,Hillingdon,utla,2020-10-15,118.3
E10000012,Essex,utla,2020-10-15,78.2
E06000011,East Riding of Yorkshire,utla,2020-10-14,127.5
E06000036,Bracknell Forest,utla,2020-10-14,62.0
E06000037,West Berkshire,utla,2020-10-14,47.3
E08000035,Leeds,utla,2020-10-14,411.0
E09000017,Hillingdon,utla,2020-10-14,111.1
E10000012,Essex,utla,2020-10-14,72.3
E06000011,East Riding of Yorkshire,utla,2020-10-13,126.6
E06000036,Bracknell Forest,utla,2020-10-13,53.9
E06000037,West Berkshire,utla,2020-10-13,40.4
E08000035,Leeds,utla,2020-10-13,418.1
E09000017,Hillingdon,utla,2020-10-13,102.3
E10000012,Essex,utla,2020-10-13,67.6
E06000011,East Riding of Yorkshire,utla,2020-10-12,124.0
E06000036,Bracknell Forest,utla,2020-10-12,52.2
E06000037,West Berkshire,utla,2020-10-12,36.6
E08000035,Leeds,utla,2020-10-12,438.4
E09000017,Hillingdon,utla,2020-10-12,99.4
E10000012,Essex,utla,2020-10-12,66.3
E06000011,East Riding of Yorkshire,utla,2020-10-11,118.7
E06000036,Bracknell Forest,utla,2020-10-11,47.3
E06000037,West Berkshire,utla,2020-10-11,34.7
E08000035,Leeds,utla,2020-10-11,442.3
E09000017,Hillingdon,utla,2020-10-11,96.5
E10000012,Essex,utla,2020-10-11,61.4
E06000011,East Riding of Yorkshire,utla,2020-10-10,120.5
E06000036,Bracknell Forest,utla,2020-10-10,47.3
E06000037,West Berkshire,utla,2020-10-10,36.6
E08000035,Leeds,utla,2020-10-10,460.6
E09000017,Hillingdon,utla,2020-10-10,99.7
E10000012,Essex,utla,2020-10-10,58.8
E06000011,East Riding of Yorkshire,utla,2020-10-09,116.1
E06000036,Bracknell Forest,utla,2020-10-09,53.9
E06000037,West Berkshire,utla,2020-10-09,36.0
E08000035,Leeds,utla,2020-10-09,471.4
E09000017,Hillingdon,utla,2020-10-09,92.9
E10000012,Essex,utla,2020-10-09,60.0
E06000011,East Riding of Yorkshire,utla,2020-10-08,111.4
E06000036,Bracknell Forest,utla,2020-10-08,55.5
E06000037,West Berkshire,utla,2020-10-08,38.5
E08000035,Leeds,utla,2020-10-08,502.4
E09000017,Hillingdon,utla,2020-10-08,89.6
E10000012,Essex,utla,2020-10-08,57.9
E06000011,East Riding of Yorkshire,utla,2020-10-07,106.4
E06000036,Bracknell Forest,utla,2020-10-07,49.8
E06000037,West Berkshire,utla,2020-10-07,34.1
E08000035,Leeds,utla,2020-10-07,513.8
E09000017,Hillingdon,utla,2020-10-07,89.6
E10000012,Essex,utla,2020-10-07,53.7
E06000011,East Riding of Yorkshire,utla,2020-10-06,93.5
E06000036,Bracknell Forest,utla,2020-10-06,48.1
E06000037,West Berkshire,utla,2020-10-06,38.5
E08000035,Leeds,utla,2020-10-06,507.4
E09000017,Hillingdon,utla,2020-10-06,84.7
E10000012,Essex,utla,2020-10-06,50.8
E06000011,East Riding of Yorkshire,utla,2020-10-05,87.6
E06000036,Bracknell Forest,utla,2020-10-05,44.1
E06000037,West Berkshire,utla,2020-10-05,36.0
E08000035,Leeds,utla,2020-10-05,485.9
E09000017,Hillingdon,utla,2020-10-05,78.5
E10000012,Essex,utla,2020-10-05,46.5
E06000011,East Riding of Yorkshire,utla,2020-10-04,82.9
E06000036,Bracknell Forest,utla,2020-10-04,37.5
E06000037,West Berkshire,utla,2020-10-04,31.6
E08000035,Leeds,utla,2020-10-04,463.3
E09000017,Hillingdon,utla,2020-10-04,69.1
E10000012,Essex,utla,2020-10-04,42.3
E06000011,East Riding of Yorkshire,utla,2020-10-03,75.6
E06000036,Bracknell Forest,utla,2020-10-03,36.7
E06000037,West Berkshire,utla,2020-10-03,30.3
E08000035,Leeds,utla,2020-10-03,450.2
E09000017,Hillingdon,utla,2020-10-03,66.8
E10000012,Essex,utla,2020-10-03,40.6
E06000011,East Riding of Yorkshire,utla,2020-10-02,71.2
E06000036,Bracknell Forest,utla,2020-10-02,27.7
E06000037,West Berkshire,utla,2020-10-02,29.0
E08000035,Leeds,utla,2020-10-02,422.2
E09000017,Hillingdon,utla,2020-10-02,65.8
E10000012,Essex,utla,2020-10-02,36.4
E06000011,East Riding of Yorkshire,utla,2020-10-01,65.4
E06000036,Bracknell Forest,utla,2020-10-01,22.8
E06000037,West Berkshire,utla,2020-10-01,25.2
E08000035,Leeds,utla,2020-10-01,365.3
E09000017,Hillingdon,utla,2020-10-01,63.5
E10000012,Essex,utla,2020-10-01,32.5
E06000011,East Riding of Yorkshire,utla,2020-09-30,59.5
E06000036,Bracknell Forest,utla,2020-09-30,23.7
E06000037,West Berkshire,utla,2020-09-30,25.2
E08000035,Leeds,utla,2020-09-30,310.8
E09000017,Hillingdon,utla,2020-09-30,53.8
E10000012,Essex,utla,2020-09-30,31.2
E06000011,East Riding of Yorkshire,utla,2020-09-29,55.7
E06000036,Bracknell Forest,utla,2020-09-29,19.6
E06000037,West Berkshire,utla,2020-09-29,17.7
E08000035,Leeds,utla,2020-09-29,260.4
E09000017,Hillingdon,utla,2020-09-29,60.3
E10000012,Essex,utla,2020-09-29,29.4
E06000011,East Riding of Yorkshire,utla,2020-09-28,48.9
E06000036,Bracknell Forest,utla,2020-09-28,21.2
E06000037,West Berkshire,utla,2020-09-28,18.9
E08000035,Leeds,utla,2020-09-28,226.7
E09000017,Hillingdon,utla,2020-09-28,59.3
