areaCode,areaName,areaType,date,age,cases,rollingSum,rollingRate
E08000001,Bolton,utla,2020-10-23,65_69,11,50,361.2
E08000001,Bolton,utla,2020-10-23,70_74,8,48,346.3
E08000001,Bolton,utla,2020-10-23,75_79,4,30,311.8
E08000001,Bolton,utla,2020-10-23,80_84,1,18,268.1
E08000001,Bolton,utla,2020-10-23,85_89,0,6,160.6
E08000001,Bolton,utla,2020-10-23,90+,1,4,195.3
E08000001,Bolton,utla,2020-10-23,unassigned,0,5,
E08000001,Bolton,utla,2020-10-23,60+,34,234,359.6
E08000001,Bolton,utla,2020-10-23,00_59,197,1363,612.7
E08000001,Bolton,utla,2020-10-22,00_04,2,22,114.8
E08000001,Bolton,utla,2020-10-22,05_09,2,30,148.6
E08000001,Bolton,utla,2020-10-22,10_14,13,72,383.3
E08000001,Bolton,utla,2020-10-22,15_19,11,119,717.4
E08000001,Bolton,utla,2020-10-22,20_24,15,127,765.8
E08000001,Bolton,utla,2020-10-22,25_29,14,128,689.1
E08000001,Bolton,utla,2020-10-22,30_34,20,133,676.9
E08000001,Bolton,utla,2020-10-22,35_39,21,134,726.1
E08000001,Bolton,utla,2020-10-22,40_44,13,118,700.2
E08000001,Bolton,utla,2020-10-22,45_49,23,164,848.8
E08000001,Bolton,utla,2020-10-22,50_54,28,157,782.7
E08000001,Bolton,utla,2020-10-22,55_59,10,106,580.7
E08000001,Bolton,utla,2020-10-22,60_64,9,77,504.8
E08000001,Bolton,utla,2020-10-22,65_69,6,47,339.6
E08000001,Bolton,utla,2020-10-22,70_74,7,43,310.2
E08000001,Bolton,utla,2020-10-22,75_79,8,29,301.4
E08000001,Bolton,utla,2020-10-22,80_84,7,18,268.1
E08000001,Bolton,utla,2020-10-22,85_89,2,8,214.2
E08000001,Bolton,utla,2020-10-22,90+,0,3,146.5
E08000001,Bolton,utla,2020-10-22,unassigned,1,5,
E08000001,Bolton,utla,2020-10-22,60+,39,225,345.8
E08000001,Bolton,utla,2020-10-22,00_59,173,1315,591.1
E08000001,Bolton,utla,2020-10-21,00_04,5,24,125.2
E08000001,Bolton,utla,2020-10-21,05_09,5,33,163.4
E08000001,Bolton,utla,2020-10-21,10_14,16,66,351.3
E08000001,Bolton,utla,2020-10-21,15_19,26,120,723.4
E08000001,Bolton,utla,2020-10-21,20_24,20,132,795.9
E08000001,Bolton,utla,2020-10-21,25_29,21,138,743.0
E08000001,Bolton,utla,2020-10-21,30_34,23,131,666.7
E08000001,Bolton,utla,2020-10-21,35_39,22,126,682.7
E08000001,Bolton,utla,2020-10-21,40_44,23,119,706.1
E08000001,Bolton,utla,2020-10-21,45_49,25,152,786.7
E08000001,Bolton,utla,2020-10-21,50_54,26,141,702.9
E08000001,Bolton,utla,2020-10-21,55_59,25,109,597.2
E08000001,Bolton,utla,2020-10-21,60_64,16,79,517.9
E08000001,Bolton,utla,2020-10-21,65_69,4,50,361.2
E08000001,Bolton,utla,2020-10-21,70_74,7,40,288.6
E08000001,Bolton,utla,2020-10-21,75_79,4,24,249.4
E08000001,Bolton,utla,2020-10-21,80_84,2,13,193.7
E08000001,Bolton,utla,2020-10-21,85_89,2,8,214.2
E08000001,Bolton,utla,2020-10-21,90+,1,4,195.3
E08000001,Bolton,utla,2020-10-21,unassigned,1,4,
E08000001,Bolton,utla,2020-10-21,60+,36,218,335.0
E08000001,Bolton,utla,2020-10-21,00_59,238,1295,582.1
E08000001,Bolton,utla,2020-10-20,00_04,5,25,130.5
E08000001,Bolton,utla,2020-10-20,05_09,6,31,153.5
E08000001,Bolton,utla,2020-10-20,10_14,8,57,303.4
E08000001,Bolton,utla,2020-10-20,15_19,24,105,633.0
E08000001,Bolton,utla,2020-10-20,20_24,17,137,826.1
E08000001,Bolton,utla,2020-10-20,25_29,20,135,726.8
E08000001,Bolton,utla,2020-10-20,30_34,20,121,615.8
E08000001,Bolton,utla,2020-10-20,35_39,21,132,715.2
E08000001,Bolton,utla,2020-10-20,40_44,21,112,664.6
E08000001,Bolton,utla,2020-10-20,45_49,34,157,812.5
E08000001,Bolton,utla,2020-10-20,50_54,34,129,643.1
E08000001,Bolton,utla,2020-10-20,55_59,18,93,509.5
E08000001,Bolton,utla,2020-10-20,60_64,10,71,465.5
E08000001,Bolton,utla,2020-10-20,65_69,6,51,368.5
E08000001,Bolton,utla,2020-10-20,70_74,9,36,259.7
E08000001,Bolton,utla,2020-10-20,75_79,5,23,239.0
E08000001,Bolton,utla,2020-10-20,80_84,3,16,238.3
E08000001,Bolton,utla,2020-10-20,85_89,0,9,241.0
E08000001,Bolton,utla,2020-10-20,90+,2,3,146.5
E08000001,Bolton,utla,2020-10-20,unassigned,2,3,
E08000001,Bolton,utla,2020-10-20,60+,35,209,321.2
E08000001,Bolton,utla,2020-10-20,00_59,230,1237,556.0
E08000001,Bolton,utla,2020-10-19,00_04,2,24,125.2
E08000001,Bolton,utla,2020-10-19,05_09,6,31,153.5
E08000001,Bolton,utla,2020-10-19,10_14,12,59,314.1
E08000001,Bolton,utla,2020-10-19,15_19,19,96,578.7
E08000001,Bolton,utla,2020-10-19,20_24,32,141,850.2
E08000001,Bolton,utla,2020-10-19,25_29,20,134,721.4
E08000001,Bolton,utla,2020-10-19,30_34,24,111,564.9
E08000001,Bolton,utla,2020-10-19,35_39,26,125,677.3
E08000001,Bolton,utla,2020-10-19,40_44,24,113,670.5
E08000001,Bolton,utla,2020-10-19,45_49,31,138,714.2
E08000001,Bolton,utla,2020-10-19,50_54,23,108,538.4
E08000001,Bolton,utla,2020-10-19,55_59,21,93,509.5
E08000001,Bolton,utla,2020-10-19,60_64,14,65,426.1
E08000001,Bolton,utla,2020-10-19,65_69,13,48,346.8
E08000001,Bolton,utla,2020-10-19,70_74,8,28,202.0
E08000001,Bolton,utla,2020-10-19,75_79,6,21,218.2
E08000001,Bolton,utla,2020-10-19,80_84,2,15,223.4
E08000001,Bolton,utla,2020-10-19,85_89,1,9,241.0
E08000001,Bolton,utla,2020-10-19,90+,0,2,97.7
E08000001,Bolton,utla,2020-10-19,unassigned,0,1,
E08000001,Bolton,utla,2020-10-19,60+,44,188,288.9
E08000001,Bolton,utla,2020-10-19,00_59,240,1174,527.7
E08000001,Bolton,utla,2020-10-18,00_04,1,26,135.7
E08000001,Bolton,utla,2020-10-18,05_09,3,27,133.7
E08000001,Bolton,utla,2020-10-18,10_14,9,55,292.8
E08000001,Bolton,utla,2020-10-18,15_19,22,88,530.5
E08000001,Bolton,utla,2020-10-18,20_24,6,127,765.8
E08000001,Bolton,utla,2020-10-18,25_29,15,130,699.9
E08000001,Bolton,utla,2020-10-18,30_34,13,101,514.0
E08000001,Bolton,utla,2020-10-18,35_39,12,118,639.4
E08000001,Bolton,utla,2020-10-18,40_44,8,101,599.3
E08000001,Bolton,utla,2020-10-18,45_49,11,126,652.1
E08000001,Bolton,utla,2020-10-18,50_54,15,96,478.6
E08000001,Bolton,utla,2020-10-18,55_59,12,84,460.2
E08000001,Bolton,utla,2020-10-18,60_64,8,59,386.8
E08000001,Bolton,utla,2020-10-18,65_69,4,44,317.9
E08000001,Bolton,utla,2020-10-18,70_74,2,25,180.3
E08000001,Bolton,utla,2020-10-18,75_79,1,17,176.7
E08000001,Bolton,utla,2020-10-18,80_84,0,13,193.7
E08000001,Bolton,utla,2020-10-18,85_89,0,8,214.2
E08000001,Bolton,utla,2020-10-18,90+,0,2,97.7
E08000001,Bolton,utla,2020-10-18,unassigned,0,1,
E08000001,Bolton,utla,2020-10-18,60+,15,168,258.2
E08000001,Bolton,utla,2020-10-18,00_59,127,1080,485.4
E08000001,Bolton,utla,2020-10-17,00_04,5,28,146.1
E08000001,Bolton,utla,2020-10-17,05_09,3,25,123.8
E08000001,Bolton,utla,2020-10-17,10_14,6,54,287.5
E08000001,Bolton,utla,2020-10-17,15_19,9,74,446.1
E08000001,Bolton,utla,2020-10-17,20_24,22,128,771.8
E08000001,Bolton,utla,2020-10-17,25_29,9,122,656.8
E08000001,Bolton,utla,2020-10-17,30_34,19,101,514.0
E08000001,Bolton,utla,2020-10-17,35_39,21,116,628.5
E08000001,Bolton,utla,2020-10-17,40_44,14,107,634.9
E08000001,Bolton,utla,2020-10-17,45_49,23,128,662.5
E08000001,Bolton,utla,2020-10-17,50_54,16,92,458.6
E08000001,Bolton,utla,2020-10-17,55_59,10,83,454.7
E08000001,Bolton,utla,2020-10-17,60_64,12,62,406.5
E08000001,Bolton,utla,2020-10-17,65_69,6,45,325.1
E08000001,Bolton,utla,2020-10-17,70_74,7,28,202.0
E08000001,Bolton,utla,2020-10-17,75_79,2,17,176.7
E08000001,Bolton,utla,2020-10-17,80_84,3,14,208.6
E08000001,Bolton,utla,2020-10-17,85_89,1,8,214.2
E08000001,Bolton,utla,2020-10-17,90+,0,2,97.7
E08000001,Bolton,utla,2020-10-17,unassigned,1,1,
E08000001,Bolton,utla,2020-10-17,60+,31,176,270.5
E08000001,Bolton,utla,2020-10-17,00_59,158,1059,476.0
E08000001,Bolton,utla,2020-10-16,00_04,2,28,146.1
E08000001,Bolton,utla,2020-10-16,05_09,5,25,123.8
E08000001,Bolton,utla,2020-10-16,10_14,8,53,282.1
E08000001,Bolton,utla,2020-10-16,15_19,8,78,470.2
E08000001,Bolton,utla,2020-10-16,20_24,15,119,717.6
E08000001,Bolton,utla,2020-10-16,25_29,29,118,635.3
E08000001,Bolton,utla,2020-10-16,30_34,14,90,458.0
E08000001,Bolton,utla,2020-10-16,35_39,11,109,590.6
E08000001,Bolton,utla,2020-10-16,40_44,15,102,605.2
E08000001,Bolton,utla,2020-10-16,45_49,17,121,626.2
E08000001,Bolton,utla,2020-10-16,50_54,15,86,428.7
E08000001,Bolton,utla,2020-10-16,55_59,10,80,438.3
E08000001,Bolton,utla,2020-10-16,60_64,8,57,373.7
E08000001,Bolton,utla,2020-10-16,65_69,8,45,325.1
E08000001,Bolton,utla,2020-10-16,70_74,3,25,180.3
E08000001,Bolton,utla,2020-10-16,75_79,3,17,176.7
E08000001,Bolton,utla,2020-10-16,80_84,1,12,178.8
E08000001,Bolton,utla,2020-10-16,85_89,2,7,187.4
E08000001,Bolton,utla,2020-10-16,90+,0,2,97.7
E08000001,Bolton,utla,2020-10-16,unassigned,0,0,
E08000001,Bolton,utla,2020-10-16,60+,25,165,253.6
E08000001,Bolton,utla,2020-10-16,00_59,149,1009,453.5
E08000001,Bolton,utla,2020-10-15,00_04,4,27,140.9
E08000001,Bolton,utla,2020-10-15,05_09,5,23,113.9
E08000001,Bolton,utla,2020-10-15,10_14,7,53,282.1
E08000001,Bolton,utla,2020-10-15,15_19,12,79,476.2
E08000001,Bolton,utla,2020-10-15,20_24,20,118,711.5
E08000001,Bolton,utla,2020-10-15,25_29,24,103,554.5
E08000001,Bolton,utla,2020-10-15,30_34,18,92,468.2
E08000001,Bolton,utla,2020-10-15,35_39,13,106,574.3
E08000001,Bolton,utla,2020-10-15,40_44,14,100,593.4
E08000001,Bolton,utla,2020-10-15,45_49,11,118,610.7
E08000001,Bolton,utla,2020-10-15,50_54,12,78,388.9
E08000001,Bolton,utla,2020-10-15,55_59,13,78,427.3
E08000001,Bolton,utla,2020-10-15,60_64,11,62,406.5
E08000001,Bolton,utla,2020-10-15,65_69,9,42,303.4
E08000001,Bolton,utla,2020-10-15,70_74,4,22,158.7
E08000001,Bolton,utla,2020-10-15,75_79,3,18,187.1
E08000001,Bolton,utla,2020-10-15,80_84,2,13,193.7
E08000001,Bolton,utla,2020-10-15,85_89,2,6,160.6
E08000001,Bolton,utla,2020-10-15,90+,1,2,97.7
E08000001,Bolton,utla,2020-10-15,unassigned,0,0,
E08000001,Bolton,utla,2020-10-15,60+,32,165,253.6
E08000001,Bolton,utla,2020-10-15,00_59,153,975,438.3
E08000001,Bolton,utla,2020-10-14,00_04,6,25,130.5
E08000001,Bolton,utla,2020-10-14,05_09,3,24,118.9
E08000001,Bolton,utla,2020-10-14,10_14,7,50,266.2
E08000001,Bolton,utla,2020-10-14,15_19,11,72,434.0
E08000001,Bolton,utla,2020-10-14,20_24,25,113,681.4
E08000001,Bolton,utla,2020-10-14,25_29,18,87,468.4
E08000001,Bolton,utla,2020-10-14,30_34,13,87,442.8
E08000001,Bolton,utla,2020-10-14,35_39,28,105,568.9
E08000001,Bolton,utla,2020-10-14,40_44,16,96,569.6
E08000001,Bolton,utla,2020-10-14,45_49,30,117,605.5
E08000001,Bolton,utla,2020-10-14,50_54,14,76,378.9
E08000001,Bolton,utla,2020-10-14,55_59,9,78,427.3
E08000001,Bolton,utla,2020-10-14,60_64,8,58,380.3
E08000001,Bolton,utla,2020-10-14,65_69,5,39,281.8
E08000001,Bolton,utla,2020-10-14,70_74,3,19,137.1
E08000001,Bolton,utla,2020-10-14,75_79,3,17,176.7
E08000001,Bolton,utla,2020-10-14,80_84,5,12,178.8
E08000001,Bolton,utla,2020-10-14,85_89,3,5,133.9
E08000001,Bolton,utla,2020-10-14,90+,0,1,48.8
E08000001,Bolton,utla,2020-10-14,unassigned,0,0,
E08000001,Bolton,utla,2020-10-14,60+,27,151,232.0
E08000001,Bolton,utla,2020-10-14,00_59,180,930,418.0
E08000001,Bolton,utla,2020-10-13,00_04,4,20,104.4
E08000001,Bolton,utla,2020-10-13,05_09,6,24,118.9
E08000001,Bolton,utla,2020-10-13,10_14,10,51,271.5
E08000001,Bolton,utla,2020-10-13,15_19,15,69,416.0
E08000001,Bolton,utla,2020-10-13,20_24,21,101,609.0
E08000001,Bolton,utla,2020-10-13,25_29,19,78,419.9
E08000001,Bolton,utla,2020-10-13,30_34,10,86,437.7
E08000001,Bolton,utla,2020-10-13,35_39,14,95,514.7
E08000001,Bolton,utla,2020-10-13,40_44,22,87,516.2
E08000001,Bolton,utla,2020-10-13,45_49,15,101,522.7
E08000001,Bolton,utla,2020-10-13,50_54,13,72,358.9
E08000001,Bolton,utla,2020-10-13,55_59,18,76,416.4
E08000001,Bolton,utla,2020-10-13,60_64,4,59,386.8
E08000001,Bolton,utla,2020-10-13,65_69,3,38,274.5
E08000001,Bolton,utla,2020-10-13,70_74,1,23,165.9
E08000001,Bolton,utla,2020-10-13,75_79,3,15,155.9
E08000001,Bolton,utla,2020-10-13,80_84,2,9,134.1
E08000001,Bolton,utla,2020-10-13,85_89,0,3,80.3
E08000001,Bolton,utla,2020-10-13,90+,1,1,48.8
E08000001,Bolton,utla,2020-10-13,unassigned,0,0,
E08000001,Bolton,utla,2020-10-13,60+,14,148,227.4
E08000001,Bolton,utla,2020-10-13,00_59,167,860,386.6
E08000001,Bolton,utla,2020-10-12,00_04,4,17,88.7
E08000001,Bolton,utla,2020-10-12,05_09,2,20,99.1
E08000001,Bolton,utla,2020-10-12,10_14,8,52,276.8
E08000001,Bolton,utla,2020-10-12,15_19,11,68,409.9
E08000001,Bolton,utla,2020-10-12,20_24,18,100,603.0
E08000001,Bolton,utla,2020-10-12,25_29,16,67,360.7
E08000001,Bolton,utla,2020-10-12,30_34,14,85,432.6
E08000001,Bolton,utla,2020-10-12,35_39,19,100,541.8
E08000001,Bolton,utla,2020-10-12,40_44,12,75,445.0
E08000001,Bolton,utla,2020-10-12,45_49,19,102,527.9
E08000001,Bolton,utla,2020-10-12,50_54,11,68,339.0
E08000001,Bolton,utla,2020-10-12,55_59,12,62,339.7
E08000001,Bolton,utla,2020-10-12,60_64,8,62,406.5
E08000001,Bolton,utla,2020-10-12,65_69,9,37,267.3
E08000001,Bolton,utla,2020-10-12,70_74,5,27,194.8
E08000001,Bolton,utla,2020-10-12,75_79,2,12,124.7
E08000001,Bolton,utla,2020-10-12,80_84,0,8,119.2
E08000001,Bolton,utla,2020-10-12,85_89,0,3,80.3
E08000001,Bolton,utla,2020-10-12,90+,0,1,48.8
E08000001,Bolton,utla,2020-10-12,unassigned,0,0,
E08000001,Bolton,utla,2020-10-12,60+,24,150,230.5
E08000001,Bolton,utla,2020-10-12,00_59,146,816,366.8
E08000001,Bolton,utla,2020-10-11,00_04,3,14,73.1
E08000001,Bolton,utla,2020-10-11,05_09,1,21,104.0
E08000001,Bolton,utla,2020-10-11,10_14,8,53,282.1
E08000001,Bolton,utla,2020-10-11,15_19,8,65,391.8
E08000001,Bolton,utla,2020-10-11,20_24,7,94,566.8
E08000001,Bolton,utla,2020-10-11,25_29,7,62,333.8
E08000001,Bolton,utla,2020-10-11,30_34,13,82,417.3
E08000001,Bolton,utla,2020-10-11,35_39,10,89,482.2
E08000001,Bolton,utla,2020-10-11,40_44,14,76,451.0
E08000001,Bolton,utla,2020-10-11,45_49,13,94,486.5
E08000001,Bolton,utla,2020-10-11,50_54,11,72,358.9
E08000001,Bolton,utla,2020-10-11,55_59,11,61,334.2
E08000001,Bolton,utla,2020-10-11,60_64,11,57,373.7
E08000001,Bolton,utla,2020-10-11,65_69,5,28,202.3
E08000001,Bolton,utla,2020-10-11,70_74,5,30,216.4
E08000001,Bolton,utla,2020-10-11,75_79,1,13,135.1
E08000001,Bolton,utla,2020-10-11,80_84,1,8,119.2
E08000001,Bolton,utla,2020-10-11,85_89,0,6,160.6
E08000001,Bolton,utla,2020-10-11,90+,0,3,146.5
E08000001,Bolton,utla,2020-10-11,unassigned,0,0,
E08000001,Bolton,utla,2020-10-11,60+,23,145,222.8
E08000001,Bolton,utla,2020-10-11,00_59,106,783,351.9
E08000001,Bolton,utla,2020-10-10,00_04,5,12,62.6
E08000001,Bolton,utla,2020-10-10,05_09,3,22,109.0
E08000001,Bolton,utla,2020-10-10,10_14,5,49,260.8
E08000001,Bolton,utla,2020-10-10,15_19,13,63,379.8
E08000001,Bolton,utla,2020-10-10,20_24,13,96,578.9
E08000001,Bolton,utla,2020-10-10,25_29,5,63,339.2
E08000001,Bolton,utla,2020-10-10,30_34,8,82,417.3
E08000001,Bolton,utla,2020-10-10,35_39,14,90,487.6
E08000001,Bolton,utla,2020-10-10,40_44,9,67,397.6
E08000001,Bolton,utla,2020-10-10,45_49,16,88,455.4
E08000001,Bolton,utla,2020-10-10,50_54,10,69,344.0
E08000001,Bolton,utla,2020-10-10,55_59,7,60,328.7
E08000001,Bolton,utla,2020-10-10,60_64,7,53,347.5
E08000001,Bolton,utla,2020-10-10,65_69,6,23,166.2
E08000001,Bolton,utla,2020-10-10,70_74,4,26,187.6
E08000001,Bolton,utla,2020-10-10,75_79,2,15,155.9
E08000001,Bolton,utla,2020-10-10,80_84,1,8,119.2
E08000001,Bolton,utla,2020-10-10,85_89,0,6,160.6
E08000001,Bolton,utla,2020-10-10,90+,0,4,195.3
E08000001,Bolton,utla,2020-10-10,unassigned,0,0,
E08000001,Bolton,utla,2020-10-10,60+,20,135,207.5
E08000001,Bolton,utla,2020-10-10,00_59,108,761,342.1
E08000001,Bolton,utla,2020-10-09,00_04,1,8,41.7
E08000001,Bolton,utla,2020-10-09,05_09,3,20,99.1
E08000001,Bolton,utla,2020-10-09,10_14,8,49,260.8
E08000001,Bolton,utla,2020-10-09,15_19,9,56,337.6
E08000001,Bolton,utla,2020-10-09,20_24,14,88,530.6
E08000001,Bolton,utla,2020-10-09,25_29,14,71,382.3
E08000001,Bolton,utla,2020-10-09,30_34,16,87,442.8
E08000001,Bolton,utla,2020-10-09,35_39,8,85,460.6
E08000001,Bolton,utla,2020-10-09,40_44,13,67,397.6
E08000001,Bolton,utla,2020-10-09,45_49,14,78,403.7
E08000001,Bolton,utla,2020-10-09,50_54,7,67,334.0
E08000001,Bolton,utla,2020-10-09,55_59,8,59,323.2
E08000001,Bolton,utla,2020-10-09,60_64,13,50,327.8
E08000001,Bolton,utla,2020-10-09,65_69,5,19,137.3
E08000001,Bolton,utla,2020-10-09,70_74,0,24,173.1
E08000001,Bolton,utla,2020-10-09,75_79,4,13,135.1
E08000001,Bolton,utla,2020-10-09,80_84,2,9,134.1
E08000001,Bolton,utla,2020-10-09,85_89,1,7,187.4
E08000001,Bolton,utla,2020-10-09,90+,0,4,195.3
E08000001,Bolton,utla,2020-10-09,unassigned,0,0,
E08000001,Bolton,utla,2020-10-09,60+,25,126,193.6
E08000001,Bolton,utla,2020-10-09,00_59,115,735,330.4
E08000001,Bolton,utla,2020-10-08,00_04,2,10,52.2
E08000001,Bolton,utla,2020-10-08,05_09,6,23,113.9
E08000001,Bolton,utla,2020-10-08,10_14,4,53,282.1
E08000001,Bolton,utla,2020-10-08,15_19,5,56,337.6
E08000001,Bolton,utla,2020-10-08,20_24,15,86,518.6
E08000001,Bolton,utla,2020-10-08,25_29,8,66,355.3
E08000001,Bolton,utla,2020-10-08,30_34,13,78,397.0
E08000001,Bolton,utla,2020-10-08,35_39,12,90,487.6
E08000001,Bolton,utla,2020-10-08,40_44,10,67,397.6
E08000001,Bolton,utla,2020-10-08,45_49,10,75,388.2
E08000001,Bolton,utla,2020-10-08,50_54,10,70,349.0
E08000001,Bolton,utla,2020-10-08,55_59,13,59,323.2
E08000001,Bolton,utla,2020-10-08,60_64,7,42,275.4
E08000001,Bolton,utla,2020-10-08,65_69,6,18,130.0
E08000001,Bolton,utla,2020-10-08,70_74,1,27,194.8
E08000001,Bolton,utla,2020-10-08,75_79,2,12,124.7
E08000001,Bolton,utla,2020-10-08,80_84,1,8,119.2
E08000001,Bolton,utla,2020-10-08,85_89,1,7,187.4
E08000001,Bolton,utla,2020-10-08,90+,0,5,244.1
E08000001,Bolton,utla,2020-10-08,unassigned,0,1,
E08000001,Bolton,utla,2020-10-08,60+,18,119,182.9
E08000001,Bolton,utla,2020-10-08,00_59,108,734,329.9
E08000001,Bolton,utla,2020-10-07,00_04,1,9,47.0
E08000001,Bolton,utla,2020-10-07,05_09,3,20,99.1
E08000001,Bolton,utla,2020-10-07,10_14,8,55,292.8
E08000001,Bolton,utla,2020-10-07,15_19,8,64,385.8
E08000001,Bolton,utla,2020-10-07,20_24,13,79,476.4
E08000001,Bolton,utla,2020-10-07,25_29,9,70,376.9
E08000001,Bolton,utla,2020-10-07,30_34,12,76,386.8
E08000001,Bolton,utla,2020-10-07,35_39,18,89,482.2
E08000001,Bolton,utla,2020-10-07,40_44,7,65,385.7
E08000001,Bolton,utla,2020-10-07,45_49,14,70,362.3
E08000001,Bolton,utla,2020-10-07,50_54,10,72,358.9
E08000001,Bolton,utla,2020-10-07,55_59,7,57,312.3
E08000001,Bolton,utla,2020-10-07,60_64,9,38,249.1
E08000001,Bolton,utla,2020-10-07,65_69,4,15,108.4
E08000001,Bolton,utla,2020-10-07,70_74,7,29,209.2
E08000001,Bolton,utla,2020-10-07,75_79,1,11,114.3
E08000001,Bolton,utla,2020-10-07,80_84,2,8,119.2
E08000001,Bolton,utla,2020-10-07,85_89,1,7,187.4
E08000001,Bolton,utla,2020-10-07,90+,0,5,244.1
E08000001,Bolton,utla,2020-10-07,unassigned,0,1,
E08000001,Bolton,utla,2020-10-07,60+,24,113,173.6
E08000001,Bolton,utla,2020-10-07,00_59,110,727,326.8
E08000001,Bolton,utla,2020-10-06,00_04,1,10,52.2
E08000001,Bolton,utla,2020-10-06,05_09,2,21,104.0
E08000001,Bolton,utla,2020-10-06,10_14,11,48,255.5
E08000001,Bolton,utla,2020-10-06,15_19,14,67,403.9
E08000001,Bolton,utla,2020-10-06,20_24,20,78,470.3
E08000001,Bolton,utla,2020-10-06,25_29,8,66,355.3
E08000001,Bolton,utla,2020-10-06,30_34,9,76,386.8
E08000001,Bolton,utla,2020-10-06,35_39,19,77,417.2
E08000001,Bolton,utla,2020-10-06,40_44,10,60,356.0
E08000001,Bolton,utla,2020-10-06,45_49,16,66,341.6
E08000001,Bolton,utla,2020-10-06,50_54,9,70,349.0
E08000001,Bolton,utla,2020-10-06,55_59,4,57,312.3
E08000001,Bolton,utla,2020-10-06,60_64,7,31,203.2
E08000001,Bolton,utla,2020-10-06,65_69,2,13,93.9
E08000001,Bolton,utla,2020-10-06,70_74,5,24,173.1
E08000001,Bolton,utla,2020-10-06,75_79,0,11,114.3
E08000001,Bolton,utla,2020-10-06,80_84,1,10,149.0
E08000001,Bolton,utla,2020-10-06,85_89,0,6,160.6
E08000001,Bolton,utla,2020-10-06,90+,1,5,244.1
E08000001,Bolton,utla,2020-10-06,unassigned,0,1,
E08000001,Bolton,utla,2020-10-06,60+,16,100,153.7
E08000001,Bolton,utla,2020-10-06,00_59,123,697,313.3
E08000001,Bolton,utla,2020-10-05,00_04,1,11,57.4
E08000001,Bolton,utla,2020-10-05,05_09,3,19,94.1
E08000001,Bolton,utla,2020-10-05,10_14,9,42,223.6
E08000001,Bolton,utla,2020-10-05,15_19,8,62,373.8
E08000001,Bolton,utla,2020-10-05,20_24,12,69,416.1
E08000001,Bolton,utla,2020-10-05,25_29,11,66,355.3
E08000001,Bolton,utla,2020-10-05,30_34,11,71,361.3
E08000001,Bolton,utla,2020-10-05,35_39,8,65,352.2
E08000001,Bolton,utla,2020-10-05,40_44,13,58,344.2
E08000001,Bolton,utla,2020-10-05,45_49,11,53,274.3
E08000001,Bolton,utla,2020-10-05,50_54,15,70,349.0
E08000001,Bolton,utla,2020-10-05,55_59,11,61,334.2
E08000001,Bolton,utla,2020-10-05,60_64,3,30,196.7
E08000001,Bolton,utla,2020-10-05,65_69,0,14,101.1
E08000001,Bolton,utla,2020-10-05,70_74,8,19,137.1
E08000001,Bolton,utla,2020-10-05,75_79,3,11,114.3
E08000001,Bolton,utla,2020-10-05,80_84,0,11,163.9
E08000001,Bolton,utla,2020-10-05,85_89,3,9,241.0
E08000001,Bolton,utla,2020-10-05,90+,2,5,244.1
E08000001,Bolton,utla,2020-10-05,unassigned,0,2,
E08000001,Bolton,utla,2020-10-05,60+,19,99,152.1
E08000001,Bolton,utla,2020-10-05,00_59,113,649,291.7
E08000001,Bolton,utla,2020-10-04,00_04,1,13,67.8
E08000001,Bolton,utla,2020-10-04,05_09,2,21,104.0
E08000001,Bolton,utla,2020-10-04,10_14,4,40,212.9
E08000001,Bolton,utla,2020-10-04,15_19,6,68,409.9
E08000001,Bolton,utla,2020-10-04,20_24,9,68,410.0
E08000001,Bolton,utla,2020-10-04,25_29,8,59,317.6
E08000001,Bolton,utla,2020-10-04,30_34,13,73,371.5
E08000001,Bolton,utla,2020-10-04,35_39,11,65,352.2
E08000001,Bolton,utla,2020-10-04,40_44,5,52,308.6
E08000001,Bolton,utla,2020-10-04,45_49,7,51,263.9
E08000001,Bolton,utla,2020-10-04,50_54,8,65,324.0
E08000001,Bolton,utla,2020-10-04,55_59,10,57,312.3
E08000001,Bolton,utla,2020-10-04,60_64,7,31,203.2
E08000001,Bolton,utla,2020-10-04,65_69,0,15,108.4
E08000001,Bolton,utla,2020-10-04,70_74,1,13,93.8
E08000001,Bolton,utla,2020-10-04,75_79,3,10,103.9
E08000001,Bolton,utla,2020-10-04,80_84,1,13,193.7
E08000001,Bolton,utla,2020-10-04,85_89,0,7,187.4
E08000001,Bolton,utla,2020-10-04,90+,1,3,146.5
E08000001,Bolton,utla,2020-10-04,unassigned,0,2,
E08000001,Bolton,utla,2020-10-04,60+,13,92,141.4
E08000001,Bolton,utla,2020-10-04,00_59,84,634,285.0
E08000001,Bolton,utla,2020-10-03,00_04,1,13,67.8
E08000001,Bolton,utla,2020-10-03,05_09,1,20,99.1
E08000001,Bolton,utla,2020-10-03,10_14,5,41,218.3
E08000001,Bolton,utla,2020-10-03,15_19,6,68,409.9
E08000001,Bolton,utla,2020-10-03,20_24,5,71,428.1
E08000001,Bolton,utla,2020-10-03,25_29,13,57,306.9
E08000001,Bolton,utla,2020-10-03,30_34,13,63,320.6
E08000001,Bolton,utla,2020-10-03,35_39,9,62,335.9
E08000001,Bolton,utla,2020-10-03,40_44,9,56,332.3
E08000001,Bolton,utla,2020-10-03,45_49,6,53,274.3
E08000001,Bolton,utla,2020-10-03,50_54,8,65,324.0
